fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2023-09-30,11.5,1019.4959206431535,1093.5366666666666,-1.0832219917012447,-72.95789349930843
2023-10-01,11.5,761.1527902835409,734.6800000000001,6.247288381742738,20.224681189488244
2023-10-02,11.5,899.288387275242,850.1445833333333,4.5827894190871366,44.56109612724757
2023-10-03,11.5,1146.368650242047,1118.2404166666668,2.4568743084370674,25.67240836791148
2023-10-04,11.5,1147.1430134854772,1165.0449999999998,0.7394349930843707,-18.641970435684648
2023-10-05,11.5,1111.8586447095436,1110.5125,-2.3160695020746886,3.6620995850622404
2023-10-06,11.5,786.5013335062241,752.3575,1.6441056362378976,32.501841286307055
2023-10-07,11.5,1134.6259621369295,1285.0133333333333,3.7164190871369294,-154.10374827109268
2023-10-08,11.5,682.0321419432919,691.73625,-1.8845086445366528,-7.819638485477178
2023-10-09,11.5,745.7763331604426,713.6866666666666,-4.333999827109267,36.42373080912863
2023-10-10,11.5,920.8755070885201,945.02875,-6.162585062240663,-17.99034664591978
2023-10-11,11.5,1091.2580999308436,1015.3212500000001,-5.452184128630706,81.38853354080221
2023-10-12,11.5,1064.2355843706778,877.4533333333333,-5.561258990318119,192.34363986860305
2023-10-13,11.5,1203.535019536653,995.2120833333333,-1.142765733056708,209.46610909405257
2023-10-14,11.5,1139.9860162517289,903.7729166666667,2.7464119986168742,233.46696507607192
2023-10-15,11.5,587.6790580912863,554.805,3.5433651452282158,29.32902714384509
2023-10-16,11.5,500.72555930152146,503.46,-1.543688969571231,-1.191094917012448
2023-10-17,11.5,477.57557140387274,490.9008333333333,-5.081171334716459,-8.244664419087137
2023-10-18,11.5,507.58201452282157,516.88125,-2.3216810165975104,-6.977895573997233
2023-10-19,11.5,570.2470674273859,577.83875,-3.559310684647303,-4.032638139695712
2023-10-20,11.5,671.6701001037345,404.84708333333333,-0.8255615491009682,267.6491052904564
2023-10-21,11.5,731.5864768326418,563.2220833333333,-0.03653267634854771,168.40034681881053
2023-10-22,11.5,597.0250110650069,618.4429166666666,-1.0428255532503459,-20.37569156293223
2023-10-23,11.5,849.0826507607193,871.3995833333333,-8.696177731673583,-13.62074031811895
2023-10-24,11.5,951.6430817773168,896.45875,-9.065745677731673,64.24998876210235
2023-10-25,11.5,1110.3222420470263,1179.1675,-10.937350795297371,-57.90711583679115
2023-10-26,11.5,544.6347204356847,577.44125,-5.338042531120332,-27.46842254495159
2023-10-27,11.5,494.52837709284626,520.5070833333333,-3.243701224574512,-22.734725162584752
2023-10-28,11.5,495.5755811540058,504.91875,-1.3724491490244917,-7.96980299571053
2023-10-29,11.5,468.5722488584475,487.5379166666667,-1.3888103639131038,-17.576767157880173
2023-10-30,11.5,541.8516573266916,561.0970833333333,-6.744658744984087,-12.500527189705272
2023-10-31,11.5,525.5714357617269,540.4691666666666,-7.685421509616716,-7.21173688944237
2023-11-01,11.5,614.0649238964993,625.8683333333333,-4.806996160232461,-6.996418638439186
2023-11-02,11.5,595.6894193648817,607.6616666666667,-0.6041004220285042,-11.36833091185831
2023-11-03,11.5,582.8346257091463,597.8395833333334,-4.483391794658918,-10.520917220146671
2023-11-04,11.5,499.5311591946866,519.63,-6.861379721876298,-13.237098726995987
2023-11-05,11.5,465.6942069669296,483.8916666666667,-5.144062716203127,-13.053723190812232
2023-11-06,11.5,691.3717569530926,724.3820833333333,-3.927454164937042,-29.082894873391446
2023-11-07,11.5,673.3348161408607,717.095,-4.220942818596928,-39.539834820810846
2023-11-08,11.5,657.8056197246437,724.99,-5.147041649370416,-62.03729867164799
2023-11-09,11.5,1345.1620286771827,1594.86125,1.6268176629306765,-251.32546353950463
2023-11-10,11.5,651.8626354296389,684.2583333333333,-3.1148417393109176,-29.28057907845579
2023-11-11,11.5,589.5774650615747,603.28,-1.5397782620727825,-12.162831223190812
